day,ticker,lb,kind,level,notional,approach,outcome,deflect
2026-06-18,SPY,lb1,placebo,744.1804416229788,1074545766.2072,support,deflect,1
2026-06-18,SPY,lb1,placebo,743.6785430133344,1074545766.2072,support,deflect,1
2026-06-18,SPY,lb5,placebo,746.9448959758691,6484365253.2092,resistance,deflect,1
2026-06-18,SPY,lb5,placebo,746.9448959758691,6484365253.2092,resistance,break,0
2026-06-18,SPY,lb5,placebo,746.9448959758691,6484365253.2092,resistance,deflect,1
2026-06-18,SPY,lb5,placebo,745.3930352481802,6484365253.2092,support,deflect,1
2026-06-18,SPY,lb5,placebo,745.3930352481802,6484365253.2092,resistance,break,0
2026-06-18,SPY,lb5,placebo,745.3930352481802,6484365253.2092,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.9388818018089,1074545766.2072,support,break,0
2026-06-18,SPY,lb5,placebo,744.9388818018089,1074545766.2072,resistance,break,0
2026-06-18,SPY,lb5,placebo,744.9388818018089,1074545766.2072,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.9388818018089,1074545766.2072,support,deflect,1
2026-06-18,SPY,lb5,placebo,745.2596954076549,500000323.5,resistance,break,0
2026-06-18,SPY,lb5,placebo,745.2596954076549,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,745.2596954076549,500000323.5,resistance,break,0
2026-06-18,SPY,lb5,placebo,745.2596954076549,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.5688784158772,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.5688784158772,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.5688784158772,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.5688784158772,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.7207526404355,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.7207526404355,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.7207526404355,500000323.5,support,deflect,1
2026-06-18,SPY,lb5,placebo,744.7207526404355,500000323.5,support,deflect,1
2026-06-22,QQQ,lb1,real,736.9073,493727891.0,support,deflect,1
2026-06-22,QQQ,lb1,real,736.9073,493727891.0,support,deflect,1
2026-06-22,QQQ,lb1,real,736.9073,493727891.0,resistance,break,0
2026-06-22,QQQ,lb1,real,736.9073,493727891.0,support,deflect,1
2026-06-22,QQQ,lb1,real,736.9073,493727891.0,support,break,0
2026-06-22,QQQ,lb1,real,736.9073,493727891.0,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,740.3585921698705,493727891.0,support,break,0
2026-06-22,QQQ,lb1,real,740.3842,291661769.0586,support,break,0
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,resistance,break,0
2026-06-22,QQQ,lb1,placebo,736.2968162048395,291661769.0586,resistance,break,0
2026-06-22,QQQ,lb1,placebo,738.1539382937938,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,738.1539382937938,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,738.1539382937938,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,738.1539382937938,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,744.466075134512,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,placebo,744.466075134512,291661769.0586,resistance,deflect,1
2026-06-22,QQQ,lb1,real,744.3665,103898676.07,resistance,deflect,1
2026-06-22,QQQ,lb1,real,744.3665,103898676.07,resistance,deflect,1
2026-06-22,QQQ,lb1,real,744.3665,103898676.07,support,break,0
2026-06-22,QQQ,lb1,placebo,740.7891046759484,103898676.07,support,break,0
2026-06-22,QQQ,lb5,placebo,738.3611825860221,550125000.0,resistance,deflect,1
2026-06-22,QQQ,lb5,placebo,735.8465632181216,550125000.0,support,deflect,1
2026-06-22,QQQ,lb5,placebo,735.8465632181216,550125000.0,support,break,0
2026-06-22,QQQ,lb5,placebo,735.8465632181216,550125000.0,resistance,break,0
2026-06-22,QQQ,lb5,placebo,735.8465632181216,550125000.0,resistance,break,0
2026-06-22,QQQ,lb5,placebo,735.8465632181216,550125000.0,support,deflect,1
2026-06-22,QQQ,lb5,placebo,735.8465632181216,550125000.0,support,deflect,1
2026-06-22,QQQ,lb5,real,736.9073,493727891.0,support,deflect,1
2026-06-22,QQQ,lb5,real,736.9073,493727891.0,support,deflect,1
2026-06-22,QQQ,lb5,real,736.9073,493727891.0,resistance,break,0
2026-06-22,QQQ,lb5,real,736.9073,493727891.0,support,deflect,1
2026-06-22,QQQ,lb5,real,736.9073,493727891.0,support,break,0
2026-06-22,QQQ,lb5,real,736.9073,493727891.0,resistance,deflect,1
2026-06-22,QQQ,lb5,real,744.5,390862500.0,resistance,deflect,1
2026-06-22,QQQ,lb5,real,744.5,390862500.0,resistance,deflect,1
2026-06-22,QQQ,lb5,real,743.7085,371854250.0,support,break,0
2026-06-22,QQQ,lb5,placebo,741.1248199347359,371854250.0,resistance,break,0
2026-06-22,QQQ,lb5,placebo,741.1248199347359,371854250.0,support,deflect,1
2026-06-22,QQQ,lb5,real,740.3842,291661769.0586,support,break,0
2026-06-22,QQQ,lb5,placebo,743.7368773753734,291661769.0586,support,break,0
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,support,break,0
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,resistance,break,0
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb5,placebo,735.6269717063199,291661769.0586,support,deflect,1
2026-06-22,QQQ,lb5,real,742.72,242423808.0,support,deflect,1
2026-06-22,SPY,lb1,real,747.9031,3189057322.5938,resistance,break,0
2026-06-22,SPY,lb1,real,747.9031,3189057322.5938,support,deflect,1
2026-06-22,SPY,lb5,real,750.0572,6484365253.2092,resistance,deflect,1
2026-06-22,SPY,lb5,real,750.0572,6484365253.2092,resistance,deflect,1
2026-06-22,SPY,lb5,real,750.0572,6484365253.2092,resistance,deflect,1
2026-06-22,SPY,lb5,placebo,744.8165820358163,6484365253.2092,support,break,0
2026-06-22,SPY,lb5,placebo,744.8165820358163,6484365253.2092,resistance,break,0
2026-06-22,SPY,lb5,placebo,744.8165820358163,6484365253.2092,resistance,break,0
2026-06-22,SPY,lb5,placebo,744.8165820358163,6484365253.2092,resistance,break,0
2026-06-22,SPY,lb5,placebo,744.8165820358163,6484365253.2092,support,break,0
2026-06-22,SPY,lb5,placebo,744.8165820358163,6484365253.2092,support,break,0
2026-06-22,SPY,lb5,real,747.9031,3189057322.5938,resistance,break,0
2026-06-22,SPY,lb5,real,747.9031,3189057322.5938,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6512349138906,3189057322.5938,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6512349138906,3189057322.5938,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6512349138906,3189057322.5938,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6512349138906,3189057322.5938,resistance,break,0
2026-06-22,SPY,lb5,placebo,743.6881437462127,1074545766.2072,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6881437462127,1074545766.2072,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6881437462127,1074545766.2072,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.6881437462127,1074545766.2072,resistance,break,0
2026-06-22,SPY,lb5,placebo,745.9420322996305,1074545766.2072,resistance,deflect,1
2026-06-22,SPY,lb5,placebo,743.5756747405294,1074545766.2072,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.5756747405294,1074545766.2072,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.5756747405294,1074545766.2072,support,deflect,1
2026-06-22,SPY,lb5,placebo,750.1785607087247,747091800.0,resistance,deflect,1
2026-06-22,SPY,lb5,placebo,750.1785607087247,747091800.0,resistance,deflect,1
2026-06-22,SPY,lb5,placebo,743.1034302408759,740573781.5518,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.1034302408759,740573781.5518,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.9304254148495,740573781.5518,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.9304254148495,740573781.5518,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.9304254148495,740573781.5518,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.9304254148495,740573781.5518,support,deflect,1
2026-06-22,SPY,lb5,placebo,743.9304254148495,740573781.5518,resistance,break,0
2026-06-22,SPY,lb5,placebo,743.9304254148495,740573781.5518,resistance,break,0
2026-06-23,QQQ,lb5,real,722.51,278807216.37,resistance,deflect,1
2026-06-23,QQQ,lb5,placebo,720.2674382942413,278807216.37,support,break,0
2026-06-23,QQQ,lb5,placebo,720.2674382942413,278807216.37,resistance,deflect,1
2026-06-23,QQQ,lb5,placebo,720.2674382942413,278807216.37,resistance,deflect,1
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,resistance,break,0
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,support,break,0
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,resistance,deflect,1
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,resistance,break,0
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,support,deflect,1
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,support,deflect,1
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,resistance,break,0
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,support,break,0
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,resistance,deflect,1
2026-06-23,QQQ,lb5,placebo,719.203303503212,278807216.37,resistance,deflect,1
2026-06-23,SPY,lb1,placebo,739.3630892870756,156105600.0,resistance,deflect,1
2026-06-23,SPY,lb5,placebo,738.4745740840202,1074545766.2072,resistance,deflect,1
2026-06-23,SPY,lb5,placebo,738.4745740840202,1074545766.2072,support,break,0
2026-06-23,SPY,lb5,real,739.0742,740573781.5518,resistance,deflect,1
2026-06-23,SPY,lb5,placebo,734.185270664046,740573781.5518,support,deflect,1
2026-06-23,SPY,lb5,placebo,734.185270664046,740573781.5518,support,deflect,1
2026-06-23,SPY,lb5,placebo,734.185270664046,740573781.5518,support,deflect,1
2026-06-23,SPY,lb5,placebo,734.185270664046,740573781.5518,resistance,break,0
2026-06-23,SPY,lb5,placebo,734.185270664046,740573781.5518,support,deflect,1
2026-06-23,SPY,lb5,placebo,734.185270664046,740573781.5518,support,deflect,1
2026-06-23,SPY,lb5,placebo,735.7955360066966,740573781.5518,support,break,0
2026-06-23,SPY,lb5,placebo,735.7955360066966,740573781.5518,resistance,break,0
2026-06-23,SPY,lb5,placebo,735.7955360066966,740573781.5518,resistance,deflect,1
2026-06-24,QQQ,lb1,real,713.8209,713820900.0,support,deflect,1
2026-06-24,QQQ,lb1,real,713.8209,713820900.0,support,break,0
2026-06-24,QQQ,lb1,real,713.8209,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,709.0221173285014,713820900.0,support,break,0
2026-06-24,QQQ,lb1,placebo,709.0221173285014,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,709.0221173285014,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,709.0221173285014,713820900.0,resistance,break,0
2026-06-24,QQQ,lb1,placebo,709.0221173285014,713820900.0,support,break,0
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,resistance,break,0
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,support,break,0
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,support,break,0
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.7924022782636,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.1884529946701,713820900.0,support,break,0
2026-06-24,QQQ,lb1,placebo,716.1884529946701,713820900.0,resistance,break,0
2026-06-24,QQQ,lb1,placebo,716.1884529946701,713820900.0,support,deflect,1
2026-06-24,QQQ,lb1,placebo,716.1884529946701,713820900.0,support,deflect,1
2026-06-24,QQQ,lb1,placebo,716.1884529946701,713820900.0,support,deflect,1
2026-06-24,QQQ,lb1,placebo,716.1884529946701,713820900.0,support,break,0
2026-06-24,QQQ,lb1,placebo,717.377381943003,105839698.8,resistance,break,0
2026-06-24,QQQ,lb1,placebo,717.377381943003,105839698.8,support,deflect,1
2026-06-24,QQQ,lb1,placebo,717.377381943003,105839698.8,support,break,0
2026-06-24,QQQ,lb1,placebo,717.377381943003,105839698.8,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,717.377381943003,105839698.8,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,717.377381943003,105839698.8,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.6411067792385,105839698.8,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.6411067792385,105839698.8,resistance,deflect,1
2026-06-24,QQQ,lb1,placebo,716.6411067792385,105839698.8,support,deflect,1
2026-06-24,QQQ,lb1,placebo,716.6411067792385,105839698.8,support,break,0
2026-06-24,QQQ,lb1,placebo,718.3096492635643,105481857.0,resistance,break,0
2026-06-24,QQQ,lb5,real,713.8209,713820900.0,support,deflect,1
2026-06-24,QQQ,lb5,real,713.8209,713820900.0,support,break,0
2026-06-24,QQQ,lb5,real,713.8209,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb5,placebo,709.2726907052366,713820900.0,support,break,0
2026-06-24,QQQ,lb5,placebo,709.2726907052366,713820900.0,support,break,0
2026-06-24,QQQ,lb5,placebo,716.2001808846647,713820900.0,support,break,0
2026-06-24,QQQ,lb5,placebo,716.2001808846647,713820900.0,resistance,break,0
2026-06-24,QQQ,lb5,placebo,716.2001808846647,713820900.0,support,deflect,1
2026-06-24,QQQ,lb5,placebo,716.2001808846647,713820900.0,support,deflect,1
2026-06-24,QQQ,lb5,placebo,716.2001808846647,713820900.0,support,deflect,1
2026-06-24,QQQ,lb5,placebo,716.2001808846647,713820900.0,support,break,0
2026-06-24,QQQ,lb5,placebo,716.8587685809499,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb5,placebo,716.8587685809499,713820900.0,resistance,deflect,1
2026-06-24,QQQ,lb5,placebo,716.8587685809499,713820900.0,resistance,break,0
2026-06-24,QQQ,lb5,placebo,716.8587685809499,713820900.0,support,break,0
2026-06-24,QQQ,lb5,placebo,716.8587685809499,713820900.0,support,break,0
2026-06-24,QQQ,lb5,placebo,716.8587685809499,713820900.0,resistance,deflect,1
2026-06-24,SPY,lb1,real,733.677,733677000.0,support,break,0
2026-06-24,SPY,lb1,real,733.677,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb1,real,733.677,733677000.0,support,break,0
2026-06-24,SPY,lb1,placebo,737.2284750881784,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb1,placebo,737.2284750881784,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb1,placebo,737.2284750881784,733677000.0,resistance,break,0
2026-06-24,SPY,lb1,placebo,738.4276481451889,733677000.0,resistance,break,0
2026-06-24,SPY,lb1,placebo,738.4276481451889,733677000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,738.4276481451889,733677000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,736.7666605294883,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb1,placebo,736.7666605294883,733677000.0,resistance,break,0
2026-06-24,SPY,lb1,placebo,736.7666605294883,733677000.0,support,break,0
2026-06-24,SPY,lb1,placebo,736.7666605294883,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb1,placebo,739.7609639332109,578022556.95,resistance,deflect,1
2026-06-24,SPY,lb1,placebo,739.7609639332109,578022556.95,resistance,deflect,1
2026-06-24,SPY,lb1,real,735.9,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,real,735.9,228129000.0,support,break,0
2026-06-24,SPY,lb1,real,735.9,228129000.0,resistance,deflect,1
2026-06-24,SPY,lb1,real,735.9,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,real,735.9,228129000.0,support,break,0
2026-06-24,SPY,lb1,placebo,733.1306549877359,228129000.0,support,break,0
2026-06-24,SPY,lb1,placebo,733.1306549877359,228129000.0,resistance,break,0
2026-06-24,SPY,lb1,placebo,733.1306549877359,228129000.0,support,break,0
2026-06-24,SPY,lb1,placebo,731.6434589039264,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,731.6434589039264,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,731.6434589039264,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,731.6434589039264,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,731.1637121877123,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,731.1637121877123,228129000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,734.6905996676102,226486000.0,support,deflect,1
2026-06-24,SPY,lb1,placebo,734.6905996676102,226486000.0,support,break,0
2026-06-24,SPY,lb1,placebo,734.6905996676102,226486000.0,resistance,deflect,1
2026-06-24,SPY,lb5,real,739.0742,740573781.5518,support,break,0
2026-06-24,SPY,lb5,real,739.0742,740573781.5518,resistance,deflect,1
2026-06-24,SPY,lb5,real,733.677,733677000.0,support,break,0
2026-06-24,SPY,lb5,real,733.677,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb5,real,733.677,733677000.0,support,break,0
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,support,deflect,1
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,support,break,0
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,resistance,break,0
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,support,deflect,1
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,support,break,0
2026-06-24,SPY,lb5,placebo,735.986665716852,733677000.0,support,break,0
2026-06-24,SPY,lb5,placebo,737.3045953779462,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb5,placebo,737.3045953779462,733677000.0,resistance,deflect,1
2026-06-24,SPY,lb5,placebo,737.3045953779462,733677000.0,resistance,break,0
2026-06-24,SPY,lb5,placebo,737.3045953779462,733677000.0,support,break,0
2026-06-25,QQQ,lb1,real,710.74,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,706.0799888553124,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.2788847678404,2048227589.76,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,714.2788847678404,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb1,placebo,714.2788847678404,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.2788847678404,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.2788847678404,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb1,placebo,714.1467911602226,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,support,break,0
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,resistance,deflect,1
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,resistance,break,0
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb1,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb1,placebo,716.0217723708928,713820900.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,716.0217723708928,713820900.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,716.0217723708928,713820900.0,support,break,0
2026-06-25,QQQ,lb1,placebo,716.0217723708928,713820900.0,support,break,0
2026-06-25,QQQ,lb1,placebo,716.0217723708928,713820900.0,resistance,break,0
2026-06-25,QQQ,lb1,placebo,718.0358957341793,713820900.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,718.0358957341793,713820900.0,resistance,break,0
2026-06-25,QQQ,lb1,placebo,710.6976554869923,713820900.0,support,deflect,1
2026-06-25,QQQ,lb1,placebo,715.93518701118,105839698.8,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,715.93518701118,105839698.8,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,715.93518701118,105839698.8,resistance,break,0
2026-06-25,QQQ,lb1,placebo,715.93518701118,105839698.8,support,deflect,1
2026-06-25,QQQ,lb1,placebo,715.93518701118,105839698.8,support,break,0
2026-06-25,QQQ,lb1,placebo,715.93518701118,105839698.8,resistance,break,0
2026-06-25,QQQ,lb1,placebo,717.342146873859,105481857.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,717.342146873859,105481857.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,717.342146873859,105481857.0,resistance,break,0
2026-06-25,QQQ,lb1,placebo,717.342146873859,105481857.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,717.4103750785022,105481857.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,717.4103750785022,105481857.0,resistance,deflect,1
2026-06-25,QQQ,lb1,placebo,717.4103750785022,105481857.0,resistance,break,0
2026-06-25,QQQ,lb1,placebo,717.4103750785022,105481857.0,resistance,deflect,1
2026-06-25,QQQ,lb5,real,710.74,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb5,placebo,708.1151203242856,2048227589.76,support,break,0
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,resistance,deflect,1
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,resistance,deflect,1
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,resistance,deflect,1
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,support,break,0
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,support,deflect,1
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,support,break,0
2026-06-25,QQQ,lb5,placebo,715.1280588823431,2048227589.76,resistance,break,0
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,support,break,0
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,resistance,deflect,1
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,resistance,break,0
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,real,713.8209,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,placebo,710.6599757796977,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,placebo,711.1805770112642,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,placebo,711.1805770112642,713820900.0,support,deflect,1
2026-06-25,QQQ,lb5,placebo,718.2660498874535,713820900.0,resistance,deflect,1
2026-06-25,QQQ,lb5,placebo,718.2660498874535,713820900.0,resistance,break,0
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,support,break,0
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,resistance,break,0
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,support,deflect,1
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,support,break,0
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,support,deflect,1
2026-06-25,SPY,lb1,real,732.9677,1465935400.0,support,break,0
2026-06-25,SPY,lb1,placebo,737.4244218299034,1465935400.0,resistance,deflect,1
2026-06-25,SPY,lb1,placebo,737.4244218299034,1465935400.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,733.677,733677000.0,resistance,break,0
2026-06-25,SPY,lb1,real,733.677,733677000.0,support,break,0
2026-06-25,SPY,lb1,real,733.677,733677000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,733.677,733677000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,733.677,733677000.0,resistance,break,0
2026-06-25,SPY,lb1,real,733.677,733677000.0,support,break,0
2026-06-25,SPY,lb1,placebo,737.9511231620919,733677000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,735.48,367740000.0,resistance,break,0
2026-06-25,SPY,lb1,real,735.48,367740000.0,resistance,break,0
2026-06-25,SPY,lb1,real,735.48,367740000.0,support,deflect,1
2026-06-25,SPY,lb1,real,735.48,367740000.0,support,break,0
2026-06-25,SPY,lb1,real,735.48,367740000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,735.48,367740000.0,resistance,deflect,1
2026-06-25,SPY,lb1,placebo,730.8505645979819,367740000.0,support,break,0
2026-06-25,SPY,lb1,placebo,731.7811071350525,367740000.0,support,deflect,1
2026-06-25,SPY,lb1,placebo,731.7811071350525,367740000.0,support,deflect,1
2026-06-25,SPY,lb1,placebo,731.7811071350525,367740000.0,support,deflect,1
2026-06-25,SPY,lb1,placebo,731.4203677603641,367740000.0,support,deflect,1
2026-06-25,SPY,lb1,real,735.9,228129000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,735.9,228129000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,735.9,228129000.0,resistance,deflect,1
2026-06-25,SPY,lb1,real,735.9,228129000.0,resistance,deflect,1
2026-06-25,SPY,lb1,placebo,731.010722285851,228129000.0,support,break,0
2026-06-25,SPY,lb1,real,730.6,226486000.0,support,break,0
2026-06-25,SPY,lb1,placebo,733.2427138484586,226486000.0,support,break,0
2026-06-25,SPY,lb1,placebo,733.2427138484586,226486000.0,resistance,break,0
2026-06-25,SPY,lb1,placebo,733.2427138484586,226486000.0,support,deflect,1
